[Connect DataFile][1.1]
Date:;19.02.2026
Time:;16:09:11,170
Unit:;C
Resolution:;0,0125
Values:;7
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;2.0 mm;1.5 mm;1.0 mm;
00:00:54,150;60,1;60,1;34,1;69,3;54,0;30,9;43,6;
00:00:54,162;59,9;59,9;33,9;69,3;54,0;31,1;43,9;
00:00:54,175;60,1;60,1;33,8;69,4;53,9;31,1;43,4;
00:00:54,187;60,1;60,1;34,1;69,3;54,0;30,8;43,4;
00:00:54,200;60,1;60,1;33,9;69,4;54,2;31,1;43,0;
00:00:54,212;60,0;60,0;33,7;69,4;54,0;31,1;43,6;
00:00:54,225;59,8;59,8;33,7;69,6;53,8;31,1;43,3;
00:00:54,237;59,7;59,7;34,0;69,5;54,2;31,0;43,4;
00:00:54,250;60,0;60,0;33,7;69,4;54,0;30,9;43,6;
00:00:54,262;60,0;60,0;33,9;69,5;54,1;31,0;43,4;
00:00:54,275;60,1;60,1;33,7;69,5;54,1;30,8;43,2;
00:00:54,287;59,8;59,8;33,7;69,5;54,2;31,0;43,4;
00:00:54,300;60,3;60,3;33,8;69,4;54,2;31,1;43,6;
00:00:54,312;59,8;59,8;33,7;69,0;54,0;31,2;43,7;
00:00:54,325;60,2;60,2;33,9;69,1;54,2;31,3;43,5;
00:00:54,337;60,5;60,5;33,9;69,4;54,1;31,1;44,2;
00:00:54,350;60,0;60,0;33,9;69,2;54,3;31,1;43,3;
00:00:54,362;60,1;60,1;33,7;68,9;54,0;30,9;43,4;
00:00:54,375;60,2;60,2;33,8;69,8;54,4;31,1;43,8;
00:00:54,387;60,1;60,1;33,9;69,3;54,1;31,1;43,9;
00:00:54,400;60,4;60,4;33,9;69,3;54,2;31,3;43,5;
00:00:54,412;60,3;60,3;33,9;69,5;54,1;31,0;43,7;
00:00:54,425;60,0;60,0;34,2;69,5;54,1;31,0;43,4;
00:00:54,437;60,3;60,3;33,7;69,3;54,0;31,1;43,9;
00:00:54,450;60,1;60,1;34,0;69,3;54,0;31,2;43,5;
00:00:54,462;60,2;60,2;33,7;69,4;54,3;31,0;43,9;
00:00:54,475;60,0;60,0;33,9;69,4;54,3;31,1;43,4;
00:00:54,487;60,0;60,0;33,8;69,3;54,0;31,1;43,4;
00:00:54,500;60,2;60,2;33,9;69,4;54,1;31,1;43,5;
00:00:54,512;59,6;59,6;33,7;69,4;54,0;31,1;43,7;
00:00:54,525;60,1;60,1;34,0;69,5;54,2;31,1;43,6;
00:00:54,537;60,1;60,1;33,9;69,7;54,3;31,1;43,5;
00:00:54,550;59,7;59,7;34,0;69,9;54,3;31,1;43,8;
00:00:54,562;60,1;60,1;33,9;69,4;54,2;31,1;43,7;
00:00:54,575;60,1;60,1;34,1;69,6;54,4;31,2;43,9;
00:00:54,587;60,3;60,3;33,8;69,4;54,3;31,0;44,6;
00:00:54,600;60,1;60,1;33,8;69,4;54,2;31,1;45,1;
00:00:54,612;60,3;60,3;34,0;69,6;54,4;31,2;44,8;
00:00:54,625;60,2;60,2;33,9;69,4;54,4;31,2;44,7;
00:00:54,637;60,0;60,0;34,2;69,7;53,8;31,1;44,9;
00:00:54,650;60,1;60,1;33,7;69,7;54,1;30,9;44,8;
00:00:54,662;60,0;60,0;33,8;69,6;54,1;31,0;44,9;
00:00:54,675;60,0;60,0;33,7;69,2;54,5;30,9;44,5;
00:00:54,687;60,1;60,1;34,1;69,3;54,0;31,1;44,7;
00:00:54,700;59,8;59,8;33,8;69,1;54,2;31,1;44,6;
00:00:54,712;60,1;60,1;33,8;68,9;54,1;31,1;43,3;
00:00:54,725;59,8;59,8;33,8;69,5;54,0;30,9;43,4;
00:00:54,737;60,3;60,3;33,9;69,4;54,4;31,1;42,9;
00:00:54,750;59,9;59,9;33,9;69,4;54,1;31,1;43,4;
00:00:54,762;60,2;60,2;33,7;69,5;54,1;31,2;43,4;
00:00:54,775;60,0;60,0;34,1;69,2;54,3;31,0;32,6;
00:00:54,787;60,1;60,1;34,0;69,7;54,0;31,2;32,3;
00:00:54,800;60,1;60,1;33,8;69,3;54,5;30,8;32,3;
00:00:54,812;59,8;59,8;33,8;69,5;54,6;31,2;32,4;
00:00:54,825;60,2;60,2;33,7;69,2;54,4;31,1;32,5;
00:00:54,837;60,3;60,3;33,8;69,5;54,1;30,9;32,5;
00:00:54,850;60,2;60,2;33,7;69,7;54,2;31,2;32,5;
00:00:54,862;60,2;60,2;33,9;69,8;54,1;31,1;32,3;
00:00:54,875;60,2;60,2;34,0;69,6;54,6;31,0;32,7;
00:00:54,887;60,0;60,0;34,1;69,3;54,4;31,3;32,9;
00:00:54,900;59,8;59,8;33,8;69,5;54,0;31,1;32,9;
00:00:54,912;59,9;59,9;33,7;69,8;54,0;31,3;32,8;
00:00:54,925;60,3;60,3;33,9;69,3;54,5;31,3;32,3;
00:00:54,937;60,1;60,1;33,9;69,4;53,9;31,2;32,3;
00:00:54,950;59,7;59,7;34,0;69,5;54,2;31,2;31,9;
00:00:54,962;60,3;60,3;33,9;69,7;54,3;31,2;32,3;
00:00:54,975;60,3;60,3;33,9;69,8;54,3;31,1;32,1;
00:00:54,987;60,3;60,3;33,9;69,3;54,5;31,2;32,3;
00:00:55,000;60,2;60,2;33,8;69,5;54,1;30,9;32,0;
00:00:55,012;60,2;60,2;33,9;69,7;54,5;31,2;32,0;
00:00:55,025;60,2;60,2;34,0;69,5;54,5;31,2;32,2;
00:00:55,037;60,3;60,3;33,9;69,5;54,4;31,1;31,9;
00:00:55,050;60,2;60,2;33,8;69,5;54,2;31,4;32,3;
00:00:55,062;60,2;60,2;33,9;69,4;54,4;30,9;32,2;
00:00:55,075;60,1;60,1;33,9;69,2;54,0;31,2;32,2;
00:00:55,087;60,1;60,1;33,9;69,4;54,3;31,1;32,2;
00:00:55,100;60,2;60,2;33,9;69,9;54,3;31,2;32,1;
00:00:55,112;60,0;60,0;33,9;69,5;54,2;31,1;32,1;
00:00:55,125;60,5;60,5;34,0;69,3;54,3;31,1;32,1;
00:00:55,137;60,2;60,2;33,8;69,5;54,2;31,5;32,0;
00:00:55,150;59,7;59,7;33,9;69,7;54,3;31,2;32,3;
00:00:55,162;60,3;60,3;33,8;69,6;54,2;31,5;32,3;
00:00:55,175;59,6;59,6;33,9;69,5;54,2;31,1;32,1;
00:00:55,187;60,2;60,2;33,9;69,7;54,6;31,0;32,3;
00:00:55,200;60,4;60,4;33,9;69,7;54,5;31,3;31,9;
00:00:55,212;60,4;60,4;33,7;69,5;54,3;31,5;32,3;
00:00:55,225;60,2;60,2;33,9;69,3;54,4;31,2;32,3;
00:00:55,237;60,3;60,3;33,9;69,6;54,1;31,1;32,2;
00:00:55,250;60,0;60,0;34,0;69,4;54,5;31,2;32,0;
00:00:55,262;60,2;60,2;33,8;69,5;54,3;31,5;32,3;
00:00:55,275;60,1;60,1;34,2;69,5;54,6;31,3;32,2;
00:00:55,287;60,1;60,1;33,8;69,5;54,2;31,3;32,2;
00:00:55,300;60,1;60,1;33,9;69,5;54,5;31,2;32,2;
00:00:55,312;59,8;59,8;34,0;69,7;54,0;31,0;32,2;
00:00:55,325;59,7;59,7;33,9;69,5;54,3;31,0;32,3;
00:00:55,337;60,1;60,1;33,7;69,4;54,6;31,3;31,8;
00:00:55,350;59,8;59,8;33,8;69,5;54,1;31,1;32,0;
00:00:55,362;60,3;60,3;33,9;69,8;54,1;31,2;32,2;
00:00:55,375;59,9;59,9;33,8;69,2;53,9;31,0;31,9;
00:00:55,387;60,0;60,0;33,7;69,3;54,3;30,9;31,9;
00:00:55,400;59,8;59,8;33,8;69,5;54,0;30,8;32,0;
00:00:55,412;60,1;60,1;33,6;69,5;54,0;31,4;31,9;
00:00:55,425;60,3;60,3;33,7;69,4;53,9;31,2;31,9;
00:00:55,437;60,2;60,2;33,6;69,3;54,1;31,1;32,3;
00:00:55,450;60,0;60,0;33,7;69,4;54,1;30,8;31,9;
00:00:55,462;59,9;59,9;33,5;69,5;54,1;31,2;31,9;
00:00:55,475;60,2;60,2;33,7;69,6;54,2;31,0;32,0;
00:00:55,487;59,8;59,8;34,0;69,6;54,3;31,0;32,3;
00:00:55,500;60,0;60,0;33,7;69,5;54,2;31,1;32,3;
00:00:55,512;59,7;59,7;33,6;69,4;54,3;31,1;32,0;
00:00:55,525;60,3;60,3;33,8;69,5;54,3;31,1;32,0;
00:00:55,537;60,1;60,1;33,7;69,6;54,0;30,8;32,3;
00:00:55,550;59,9;59,9;33,7;69,3;54,2;31,0;32,3;
00:00:55,562;60,1;60,1;33,6;69,2;54,0;31,2;31,8;
00:00:55,575;59,4;59,4;33,7;69,7;54,0;31,1;31,6;
00:00:55,587;59,8;59,8;33,5;69,4;54,0;30,9;32,2;
00:00:55,600;59,7;59,7;33,9;69,7;54,2;31,2;32,1;
00:00:55,612;60,1;60,1;33,6;69,2;54,0;31,1;32,0;
00:00:55,625;59,5;59,5;33,9;69,6;54,3;30,8;32,0;
00:00:55,637;60,2;60,2;33,5;69,5;53,9;30,8;32,3;
00:00:55,650;59,7;59,7;33,7;69,4;54,4;31,2;31,9;
00:00:55,662;59,8;59,8;33,7;69,5;53,7;31,1;31,9;
00:00:55,675;60,0;60,0;33,9;69,6;54,4;31,3;32,2;
00:00:55,687;60,3;60,3;33,7;69,5;54,3;31,1;32,0;
00:00:55,700;59,5;59,5;33,8;69,6;54,3;30,7;31,8;
00:00:55,712;59,7;59,7;33,5;69,4;54,0;31,0;32,0;
00:00:55,725;60,0;60,0;33,7;69,6;54,3;31,2;32,1;
00:00:55,737;60,1;60,1;33,8;69,8;54,1;31,1;32,3;
00:00:55,750;60,5;60,5;34,0;69,6;54,0;31,1;31,7;
00:00:55,762;60,0;60,0;33,7;69,5;53,9;30,9;32,0;
00:00:55,775;59,9;59,9;33,7;69,5;54,1;31,1;31,6;
00:00:55,787;60,1;60,1;33,8;69,5;54,4;31,0;31,8;
00:00:55,800;60,0;60,0;33,6;69,4;54,2;31,0;32,1;
00:00:55,812;60,2;60,2;33,6;69,6;54,0;31,2;32,2;
00:00:55,825;60,0;60,0;33,6;69,3;54,0;31,4;32,0;
00:00:55,837;60,1;60,1;33,6;69,4;53,9;31,1;31,8;
00:00:55,850;60,3;60,3;33,9;69,6;54,0;30,9;32,0;
00:00:55,862;60,4;60,4;33,8;69,6;54,0;31,1;32,2;
00:00:55,875;60,3;60,3;33,7;69,3;54,5;31,0;31,8;
00:00:55,887;60,2;60,2;33,7;69,5;54,0;30,9;32,0;
00:00:55,900;60,1;60,1;33,6;69,5;54,0;31,1;31,9;
00:00:55,912;60,0;60,0;33,8;69,5;54,0;31,2;32,0;
00:00:55,925;60,3;60,3;33,7;69,5;53,8;31,1;32,2;
00:00:55,937;60,3;60,3;33,7;69,8;54,4;31,1;32,0;
00:00:55,950;59,8;59,8;33,8;69,5;54,0;31,1;32,0;
00:00:55,962;60,0;60,0;33,6;69,7;53,9;31,1;32,0;
00:00:55,975;60,2;60,2;33,7;69,0;53,9;31,1;32,0;
00:00:55,987;59,7;59,7;33,6;69,6;54,1;30,8;31,8;
00:00:56,000;60,2;60,2;33,6;69,3;54,0;31,3;31,9;
00:00:56,012;60,0;60,0;33,9;69,1;53,9;31,2;32,1;
00:00:56,025;60,1;60,1;33,8;69,1;54,0;31,1;32,3;
00:00:56,037;60,2;60,2;33,7;69,6;53,9;31,3;32,1;
00:00:56,050;59,9;59,9;33,4;69,5;53,9;31,1;32,0;
00:00:56,062;60,0;60,0;33,3;69,4;54,1;30,8;31,7;
00:00:56,075;59,5;59,5;33,5;69,2;54,1;30,8;31,9;
00:00:56,087;60,2;60,2;33,3;69,2;53,8;31,1;32,7;
00:00:56,100;60,2;60,2;33,7;69,5;54,0;30,7;31,9;
00:00:56,112;59,5;59,5;33,7;69,7;54,5;31,1;32,0;
00:00:56,125;59,7;59,7;33,5;69,7;53,8;31,0;31,9;
00:00:56,137;60,1;60,1;33,5;69,4;53,6;31,0;31,9;
00:00:56,150;60,1;60,1;33,3;69,4;54,0;31,1;31,9;
00:00:56,162;59,8;59,8;33,9;69,1;54,1;30,9;31,9;
00:00:56,175;60,0;60,0;33,5;69,4;54,1;30,8;32,0;
00:00:56,187;60,0;60,0;33,6;69,2;54,1;31,1;32,0;
00:00:56,200;59,8;59,8;33,7;69,6;54,3;31,3;32,0;
00:00:56,212;60,0;60,0;33,7;69,5;54,3;31,0;32,0;
00:00:56,225;60,2;60,2;33,7;69,4;54,3;30,9;32,0;
00:00:56,237;59,9;59,9;33,7;69,3;54,2;31,5;31,9;
00:00:56,250;59,8;59,8;33,7;69,2;54,2;31,2;31,9;
00:00:56,262;60,2;60,2;33,5;69,1;54,2;30,8;31,9;
00:00:56,275;60,0;60,0;33,5;69,4;54,0;31,2;31,9;
00:00:56,287;60,0;60,0;33,9;69,0;54,0;31,2;31,6;
00:00:56,300;59,8;59,8;33,5;69,4;54,1;30,8;31,8;
00:00:56,312;60,0;60,0;33,8;69,3;54,0;31,0;32,2;
00:00:56,325;59,8;59,8;33,6;69,3;54,1;30,8;31,6;
00:00:56,337;60,5;60,5;33,9;69,5;54,1;31,1;32,0;
00:00:56,350;60,0;60,0;33,5;69,2;53,9;30,9;32,1;
00:00:56,362;60,3;60,3;33,7;69,2;54,1;31,2;32,0;
00:00:56,375;59,7;59,7;33,7;69,1;54,0;31,0;31,9;
00:00:56,387;60,0;60,0;33,7;69,2;54,0;31,0;32,0;
00:00:56,400;60,1;60,1;33,7;68,9;54,1;31,1;31,9;
00:00:56,412;60,0;60,0;33,5;69,0;54,0;31,5;31,9;
00:00:56,425;60,1;60,1;33,6;69,3;54,1;31,1;32,0;
00:00:56,437;59,8;59,8;33,6;69,5;54,0;31,2;32,1;
00:00:56,450;60,4;60,4;33,7;69,7;54,2;31,1;32,0;
00:00:56,462;60,2;60,2;33,6;69,3;54,3;31,1;32,3;
00:00:56,475;59,8;59,8;33,7;69,3;54,3;31,2;32,0;
00:00:56,487;60,3;60,3;33,7;69,8;53,9;31,1;32,0;
00:00:56,500;60,2;60,2;33,5;69,6;54,3;31,0;32,0;
00:00:56,512;60,0;60,0;33,8;69,5;54,5;31,2;32,0;
00:00:56,525;60,0;60,0;33,7;69,6;54,3;31,5;32,1;
00:00:56,537;60,0;60,0;33,6;69,5;54,4;31,0;32,0;
00:00:56,550;60,1;60,1;33,7;69,4;54,3;31,2;31,8;
00:00:56,562;60,0;60,0;33,7;69,4;54,3;31,1;31,8;
00:00:56,575;60,0;60,0;33,7;69,5;54,0;31,0;32,0;
00:00:56,587;60,2;60,2;33,8;69,4;54,3;30,9;32,1;
00:00:56,600;60,1;60,1;33,7;69,9;54,2;31,0;31,9;
00:00:56,612;60,3;60,3;33,5;69,5;54,0;31,1;31,8;
00:00:56,625;60,1;60,1;33,8;69,1;54,0;31,0;32,1;
00:00:56,637;59,9;59,9;33,7;69,6;54,0;31,2;31,9;
00:00:56,650;59,9;59,9;33,3;69,3;54,0;31,1;31,7;
00:00:56,662;59,5;59,5;33,8;69,6;54,0;30,9;31,6;
00:00:56,675;60,2;60,2;33,4;69,3;53,8;31,3;32,3;
00:00:56,687;59,8;59,8;33,4;69,4;54,1;31,2;32,0;
00:00:56,700;59,8;59,8;33,7;69,1;54,3;31,0;31,9;
00:00:56,712;59,9;59,9;33,6;69,0;54,1;31,2;31,8;
00:00:56,725;60,0;60,0;33,3;69,7;53,9;30,8;32,0;
00:00:56,737;59,8;59,8;33,5;69,3;54,0;31,1;31,8;
00:00:56,750;60,1;60,1;33,5;69,3;54,1;31,0;32,1;
00:00:56,762;60,2;60,2;33,5;69,7;54,0;31,1;31,6;
00:00:56,775;59,9;59,9;33,6;69,6;54,2;31,1;32,4;
00:00:56,787;59,7;59,7;33,4;69,4;54,1;31,1;31,9;
00:00:56,800;60,1;60,1;33,5;69,7;54,1;31,2;32,0;
00:00:56,812;60,0;60,0;33,7;69,5;54,0;30,9;32,0;
00:00:56,825;60,0;60,0;33,8;69,5;53,9;30,8;32,0;
00:00:56,837;60,2;60,2;33,8;69,3;54,1;31,2;32,0;
00:00:56,850;60,0;60,0;33,6;69,1;54,2;31,4;31,9;
00:00:56,862;60,0;60,0;33,5;69,3;54,1;31,2;31,9;
00:00:56,875;59,7;59,7;33,7;69,4;54,0;31,1;31,9;
00:00:56,887;60,0;60,0;33,6;69,4;54,0;31,0;31,6;
00:00:56,900;60,0;60,0;33,6;69,5;54,1;31,2;51,7;
00:00:56,912;60,0;60,0;33,4;69,2;54,3;31,0;51,9;
00:00:56,925;60,2;60,2;33,8;69,5;54,2;30,9;51,7;
00:00:56,937;60,0;60,0;33,6;69,5;54,0;30,8;51,4;
00:00:56,950;60,0;60,0;33,5;69,4;54,0;30,8;51,6;
00:00:56,962;60,0;60,0;33,3;69,2;54,0;31,1;51,8;
00:00:56,975;60,2;60,2;33,8;69,3;54,0;30,8;51,8;
00:00:56,987;60,2;60,2;33,8;69,1;54,1;30,8;51,5;
00:00:57,000;60,1;60,1;33,3;69,5;53,8;31,1;51,6;
00:00:57,012;60,1;60,1;33,6;69,5;54,1;31,1;51,8;
00:00:57,025;60,0;60,0;33,5;69,5;53,8;30,9;51,9;
00:00:57,037;60,2;60,2;33,6;69,4;54,1;31,1;51,4;
00:00:57,050;59,7;59,7;33,4;69,4;54,2;30,9;51,7;
00:00:57,062;60,1;60,1;33,4;69,4;54,1;31,4;51,7;
00:00:57,075;59,9;59,9;33,6;69,5;54,1;31,5;51,6;
00:00:57,087;60,2;60,2;33,4;69,3;54,1;31,1;51,9;
00:00:57,100;60,2;60,2;33,3;69,3;54,0;31,1;51,7;
00:00:57,112;60,1;60,1;33,8;69,5;54,1;31,2;51,9;
00:00:57,125;59,9;59,9;33,3;69,4;53,8;31,2;51,9;
00:00:57,137;60,1;60,1;33,5;69,7;53,9;30,9;51,6;
00:00:57,150;59,9;59,9;33,6;69,3;54,1;31,1;51,9;
00:00:57,162;60,1;60,1;33,3;69,3;54,0;30,8;51,8;
00:00:57,175;59,8;59,8;33,5;69,5;53,8;30,8;51,6;
00:00:57,187;60,2;60,2;33,5;69,3;54,1;31,0;51,6;
00:00:57,200;60,1;60,1;33,3;69,5;53,7;30,7;51,7;
00:00:57,212;59,7;59,7;33,4;69,5;54,0;30,8;51,7;
00:00:57,225;60,3;60,3;33,7;69,1;53,8;30,7;51,6;
00:00:57,237;60,3;60,3;33,7;69,3;53,7;30,8;51,6;
00:00:57,250;59,7;59,7;33,6;69,4;54,1;30,9;51,5;
00:00:57,262;59,8;59,8;33,3;69,4;53,8;30,8;51,8;
00:00:57,275;59,8;59,8;33,3;69,1;54,1;31,0;51,8;
00:00:57,287;60,0;60,0;33,3;69,1;54,1;30,7;51,9;
00:00:57,300;59,9;59,9;33,3;69,3;53,9;30,8;51,6;
00:00:57,312;59,8;59,8;33,5;69,1;54,0;31,1;51,7;
00:00:57,325;59,8;59,8;33,2;69,2;54,0;31,0;51,8;
00:00:57,337;59,8;59,8;33,2;69,2;54,0;30,9;51,7;
00:00:57,350;59,7;59,7;33,3;69,3;53,6;30,6;51,6;
00:00:57,362;59,7;59,7;33,2;69,1;54,3;30,6;51,7;
00:00:57,375;59,9;59,9;33,1;69,0;53,9;30,8;51,5;
00:00:57,387;59,6;59,6;33,3;69,0;54,1;30,8;51,5;
00:00:57,400;59,8;59,8;33,2;69,2;54,3;31,3;51,6;
00:00:57,412;59,7;59,7;33,3;69,4;53,9;31,1;51,8;
00:00:57,425;59,7;59,7;33,2;69,5;54,0;31,1;52,1;
00:00:57,437;60,0;60,0;33,2;69,3;54,0;30,9;51,6;
00:00:57,450;59,6;59,6;33,3;69,1;54,1;30,8;51,6;
00:00:57,462;60,2;60,2;33,3;69,5;53,9;30,9;51,4;
00:00:57,475;59,8;59,8;33,5;69,6;54,0;30,8;51,6;
00:00:57,487;60,1;60,1;33,3;69,5;54,0;31,1;51,7;
00:00:57,500;60,0;60,0;33,2;69,3;53,8;30,9;51,6;
00:00:57,512;60,0;60,0;33,3;69,2;54,0;31,0;51,5;
00:00:57,525;59,8;59,8;33,1;69,2;53,6;30,9;51,6;
00:00:57,537;59,5;59,5;33,3;69,4;53,8;30,6;51,5;
00:00:57,550;59,8;59,8;33,3;69,3;53,9;30,9;51,6;
00:00:57,562;59,8;59,8;33,0;69,4;54,0;30,8;51,8;
00:00:57,575;59,7;59,7;33,1;69,5;53,7;30,5;51,6;
00:00:57,587;59,7;59,7;33,2;69,3;54,0;30,7;51,9;
00:00:57,600;59,8;59,8;33,2;69,4;53,9;30,7;51,8;
00:00:57,612;59,9;59,9;33,3;69,2;53,6;30,7;51,6;
00:00:57,625;60,0;60,0;33,5;69,7;53,8;31,3;51,6;
00:00:57,637;59,6;59,6;33,2;69,2;53,8;30,7;51,6;
00:00:57,650;60,1;60,1;33,3;69,5;54,1;30,8;51,7;
00:00:57,662;60,0;60,0;33,3;69,3;53,8;30,8;51,7;
00:00:57,675;59,7;59,7;33,2;69,5;53,9;30,8;51,6;
00:00:57,687;59,8;59,8;33,4;69,3;53,9;30,6;51,7;
00:00:57,700;59,5;59,5;33,1;69,3;53,7;30,9;51,6;
00:00:57,712;60,2;60,2;33,2;69,5;54,0;31,1;51,7;
00:00:57,725;59,8;59,8;33,5;69,2;53,9;30,6;51,7;
00:00:57,737;59,8;59,8;33,3;69,1;54,0;30,8;51,6;
00:00:57,750;59,5;59,5;33,3;69,3;53,8;30,9;51,8;
00:00:57,762;59,7;59,7;33,5;69,0;53,5;30,9;51,8;
00:00:57,775;59,7;59,7;33,8;69,6;53,8;30,9;51,7;
00:00:57,787;59,8;59,8;33,3;69,1;53,6;30,8;51,6;
00:00:57,800;60,2;60,2;33,2;69,0;53,9;31,1;51,9;
00:00:57,812;60,0;60,0;33,0;69,1;53,8;31,2;51,6;
00:00:57,825;60,1;60,1;33,2;69,2;54,0;30,8;51,4;
00:00:57,837;59,6;59,6;33,6;68,8;54,0;30,6;51,5;
00:00:57,850;59,7;59,7;33,1;69,5;53,9;30,6;51,5;
00:00:57,862;59,9;59,9;33,1;69,1;54,0;31,1;51,7;
00:00:57,875;60,1;60,1;33,1;69,1;53,8;30,5;51,6;
00:00:57,887;59,7;59,7;33,2;69,1;53,8;30,6;51,6;
00:00:57,900;59,7;59,7;33,2;69,1;53,9;30,7;51,7;
00:00:57,912;60,1;60,1;33,1;69,5;53,8;31,1;51,8;
00:00:57,925;59,9;59,9;33,8;69,3;54,3;31,1;51,6;
00:00:57,937;59,6;59,6;33,1;69,3;54,0;30,9;51,9;
00:00:57,950;59,8;59,8;33,3;69,7;54,4;30,7;51,6;
00:00:57,962;59,8;59,8;33,4;69,3;54,0;31,1;51,8;
00:00:57,975;60,0;60,0;33,1;69,5;53,8;30,7;51,7;
00:00:57,987;59,9;59,9;33,2;69,1;54,1;30,9;51,8;
00:00:58,000;59,8;59,8;33,3;69,2;53,5;30,7;51,7;
00:00:58,012;59,8;59,8;33,5;69,2;53,8;31,1;52,1;
00:00:58,025;60,0;60,0;33,2;69,5;53,9;31,1;51,7;
00:00:58,037;59,8;59,8;33,2;69,0;54,2;31,2;51,8;
00:00:58,050;60,0;60,0;33,1;69,5;54,4;30,8;51,9;
00:00:58,062;60,1;60,1;33,2;69,2;54,0;30,9;51,8;
00:00:58,075;60,3;60,3;33,1;69,3;54,2;31,0;51,8;
00:00:58,087;59,9;59,9;33,5;69,3;54,1;30,8;51,6;
00:00:58,100;59,8;59,8;33,3;69,0;54,0;30,9;51,7;
00:00:58,112;59,7;59,7;33,3;69,3;53,8;30,8;51,6;
00:00:58,125;59,6;59,6;33,3;69,2;54,0;31,1;51,8;
00:00:58,137;59,9;59,9;33,1;69,3;53,8;30,6;51,6;
00:00:58,150;59,9;59,9;33,3;69,1;53,9;30,7;51,6;
00:00:58,162;59,8;59,8;33,1;69,1;53,9;30,8;51,7;
00:00:58,175;59,6;59,6;33,1;69,1;54,0;30,9;51,7;
00:00:58,187;60,0;60,0;33,3;69,4;54,1;30,9;51,5;
00:00:58,200;59,9;59,9;33,3;69,3;54,1;30,8;51,5;
00:00:58,212;59,8;59,8;33,1;69,3;53,9;31,0;51,7;
00:00:58,225;60,2;60,2;33,3;69,3;53,8;30,9;51,6;
00:00:58,237;59,8;59,8;33,3;69,2;54,0;30,9;51,6;
00:00:58,250;59,8;59,8;33,3;69,1;53,6;30,8;52,0;
00:00:58,262;60,0;60,0;33,3;69,4;53,9;31,1;51,6;
00:00:58,275;60,1;60,1;33,4;69,1;54,0;30,9;51,8;
00:00:58,287;60,0;60,0;33,1;69,3;53,8;30,9;52,1;
00:00:58,300;60,0;60,0;33,2;69,1;53,8;30,8;51,7;
00:00:58,312;60,1;60,1;33,2;69,6;53,9;31,1;51,6;
00:00:58,325;59,7;59,7;33,2;69,5;53,9;30,9;51,6;
00:00:58,337;59,8;59,8;33,2;69,0;53,8;31,0;51,3;
00:00:58,350;60,0;60,0;33,3;69,3;53,9;30,7;51,7;
00:00:58,362;59,7;59,7;33,3;69,4;54,1;30,8;51,7;
00:00:58,375;60,0;60,0;33,1;69,6;54,0;30,9;51,9;
00:00:58,387;60,1;60,1;33,3;69,4;53,7;30,8;51,7;
00:00:58,400;59,9;59,9;33,2;69,1;53,8;30,7;51,7;
00:00:58,412;59,6;59,6;33,3;69,5;54,0;30,8;51,8;
00:00:58,425;59,9;59,9;33,2;69,3;54,3;30,8;51,9;
00:00:58,437;60,2;60,2;33,2;69,4;53,9;30,9;52,1;
00:00:58,450;60,1;60,1;33,1;69,5;54,0;30,9;51,7;
00:00:58,462;59,9;59,9;33,1;69,7;54,0;30,8;51,8;
00:00:58,475;60,0;60,0;33,3;69,2;54,2;30,9;51,8;
00:00:58,487;60,2;60,2;33,3;69,5;53,8;30,8;52,1;
00:00:58,500;59,8;59,8;33,1;69,5;54,2;31,0;51,7;
00:00:58,512;60,1;60,1;33,1;69,1;53,8;30,9;51,9;
00:00:58,525;59,8;59,8;33,2;69,4;53,6;30,7;51,8;
00:00:58,537;60,0;60,0;33,2;69,3;54,3;30,8;51,5;
00:00:58,550;59,7;59,7;33,3;69,3;53,9;30,8;51,8;
00:00:58,562;59,9;59,9;33,3;69,3;54,0;30,8;51,6;
00:00:58,575;59,9;59,9;33,5;69,4;54,1;31,1;52,0;
00:00:58,587;59,8;59,8;33,1;69,1;53,8;31,2;51,6;
00:00:58,600;60,0;60,0;33,1;69,3;54,1;30,8;51,6;
00:00:58,612;59,7;59,7;33,3;69,4;53,9;31,0;51,9;
00:00:58,625;59,8;59,8;33,3;69,3;53,9;30,8;51,7;
00:00:58,637;60,1;60,1;33,3;69,3;54,0;31,0;51,6;
00:00:58,650;60,1;60,1;33,3;69,2;53,9;30,8;51,6;
00:00:58,662;59,7;59,7;33,2;69,2;54,1;31,0;51,6;
00:00:58,675;60,1;60,1;33,3;69,3;54,0;31,0;51,8;
00:00:58,687;60,1;60,1;33,1;69,4;53,9;30,9;51,7;
00:00:58,700;59,7;59,7;33,6;69,2;53,9;31,0;52,0;
00:00:58,712;60,2;60,2;33,3;69,3;53,8;31,0;51,7;
00:00:58,725;60,1;60,1;33,3;69,5;53,8;31,2;51,9;
00:00:58,737;60,1;60,1;33,2;69,3;54,1;30,8;51,7;
00:00:58,750;60,2;60,2;33,4;69,1;54,1;31,1;51,9;
00:00:58,762;60,1;60,1;33,3;69,6;54,2;30,9;51,7;
00:00:58,775;59,7;59,7;33,2;69,5;54,0;31,1;52,1;
00:00:58,787;60,0;60,0;33,4;69,1;54,2;31,2;51,7;
00:00:58,800;60,3;60,3;33,3;69,5;53,9;30,9;51,8;
00:00:58,812;59,9;59,9;33,7;69,7;54,5;31,2;51,9;
00:00:58,825;60,1;60,1;33,3;69,5;54,0;31,1;51,7;
