[Connect DataFile][1.1]
Date:;30.06.2025
Time:;15:12:27,681
Unit:;C
Resolution:;0,0125
Values:;6
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;Deformation;Area 15;
00:04:48,600;27,2;27,2;31,9;70,0;26,4;70,0;
00:04:48,612;27,5;27,5;31,9;69,7;26,4;69,7;
00:04:48,625;27,2;27,2;31,6;69,6;26,6;69,6;
00:04:48,637;27,2;27,2;31,6;69,6;26,6;69,6;
00:04:48,650;27,2;27,2;31,6;69,2;26,4;69,2;
00:04:48,662;27,2;27,2;31,9;68,6;26,3;68,6;
00:04:48,675;27,3;27,3;31,6;68,8;26,5;68,8;
00:04:48,687;27,3;27,3;31,8;68,5;26,4;68,5;
00:04:48,700;27,3;27,3;31,8;68,5;26,4;68,5;
00:04:48,712;27,1;27,1;31,7;67,9;26,5;67,9;
00:04:48,725;27,3;27,3;31,6;67,6;26,4;67,6;
00:04:48,737;27,4;27,4;31,7;67,3;26,5;67,3;
00:04:48,750;27,2;27,2;31,6;67,2;26,1;67,2;
00:04:48,762;27,2;27,2;31,6;67,2;26,1;67,2;
00:04:48,775;27,2;27,2;31,6;66,6;26,2;66,6;
00:04:48,787;27,7;27,7;31,7;66,2;26,5;66,2;
00:04:48,800;27,4;27,4;31,6;66,4;26,2;66,4;
00:04:48,812;27,3;27,3;31,6;65,8;26,2;65,8;
00:04:48,825;27,3;27,3;31,6;65,8;26,2;65,8;
00:04:48,837;27,4;27,4;31,9;65,6;26,6;65,6;
00:04:48,850;27,5;27,5;31,9;65,3;26,5;65,3;
00:04:48,862;27,5;27,5;31,6;65,2;26,4;65,2;
00:04:48,875;27,1;27,1;31,7;64,9;26,6;64,9;
00:04:48,887;27,1;27,1;31,7;64,9;26,6;64,9;
00:04:48,900;27,3;27,3;31,6;64,5;26,4;64,5;
00:04:48,912;27,4;27,4;31,6;64,6;26,4;64,6;
00:04:48,925;27,4;27,4;31,6;64,1;26,4;64,1;
00:04:48,937;27,4;27,4;32,0;64,1;26,2;64,1;
00:04:48,950;27,4;27,4;32,0;64,1;26,2;64,1;
00:04:48,962;27,3;27,3;31,9;63,2;26,2;63,2;
00:04:48,975;27,5;27,5;31,7;63,3;26,4;63,3;
00:04:48,987;27,3;27,3;31,6;62,6;26,1;62,6;
00:04:49,000;27,2;27,2;31,9;62,8;26,1;62,8;
00:04:49,012;27,2;27,2;31,9;62,8;26,1;62,8;
00:04:49,025;27,3;27,3;31,9;62,5;26,5;62,5;
00:04:49,037;27,2;27,2;31,8;62,3;26,1;62,3;
00:04:49,050;27,4;27,4;31,9;62,0;26,4;62,0;
00:04:49,062;27,2;27,2;31,9;62,1;26,4;62,1;
00:04:49,075;27,2;27,2;31,9;62,1;26,4;62,1;
00:04:49,087;27,6;27,6;31,9;61,7;26,4;61,7;
00:04:49,100;27,2;27,2;31,9;61,6;26,3;61,6;
00:04:49,112;27,2;27,2;31,8;61,2;26,4;61,2;
00:04:49,125;27,4;27,4;31,6;61,1;26,6;61,1;
00:04:49,137;27,4;27,4;31,6;61,1;26,6;61,1;
00:04:49,150;27,5;27,5;31,7;60,9;26,4;60,9;
00:04:49,162;27,4;27,4;31,9;60,5;26,2;60,5;
00:04:49,175;27,6;27,6;31,9;60,2;26,5;60,2;
00:04:49,187;27,3;27,3;31,7;60,1;26,3;60,1;
00:04:49,200;27,3;27,3;31,7;60,1;26,3;60,1;
00:04:49,212;27,3;27,3;32,0;59,7;26,5;59,7;
00:04:49,225;27,3;27,3;32,0;59,9;26,2;59,9;
00:04:49,237;27,4;27,4;31,6;59,6;26,3;59,6;
00:04:49,250;27,3;27,3;31,8;59,1;26,3;59,1;
00:04:49,262;27,3;27,3;31,8;59,1;26,3;59,1;
00:04:49,275;27,3;27,3;31,6;58,8;26,1;58,8;
00:04:49,287;27,1;27,1;31,9;58,8;26,2;58,8;
00:04:49,300;27,1;27,1;31,6;58,6;26,1;58,6;
00:04:49,312;27,5;27,5;31,7;58,4;26,2;58,4;
00:04:49,325;27,5;27,5;31,7;58,4;26,2;58,4;
00:04:49,337;27,1;27,1;31,4;58,2;26,2;58,2;
00:04:49,350;27,2;27,2;31,6;57,8;26,1;57,8;
00:04:49,362;27,4;27,4;31,6;58,0;26,2;58,0;
00:04:49,375;27,4;27,4;31,6;57,7;26,4;57,7;
00:04:49,387;27,4;27,4;31,6;57,7;26,4;57,7;
00:04:49,400;27,2;27,2;31,8;57,5;26,2;57,5;
00:04:49,412;27,4;27,4;31,9;57,3;26,1;57,3;
00:04:49,425;27,3;27,3;31,9;57,2;26,4;57,2;
00:04:49,437;27,3;27,3;31,8;56,8;26,4;56,8;
00:04:49,450;27,3;27,3;31,8;56,8;26,4;56,8;
00:04:49,462;27,2;27,2;31,6;56,8;26,3;56,8;
00:04:49,475;27,2;27,2;31,6;56,5;26,4;56,5;
00:04:49,487;27,2;27,2;31,6;56,3;26,4;56,3;
00:04:49,500;27,3;27,3;31,6;55,9;26,2;55,9;
00:04:49,512;27,3;27,3;31,6;55,9;26,2;55,9;
00:04:49,525;27,4;27,4;31,6;55,9;26,4;55,9;
00:04:49,537;27,3;27,3;31,9;55,9;26,4;55,9;
00:04:49,550;27,2;27,2;31,9;55,5;26,3;55,5;
00:04:49,562;27,4;27,4;31,6;55,7;26,4;55,7;
00:04:49,575;27,4;27,4;31,6;55,7;26,4;55,7;
00:04:49,587;27,4;27,4;31,7;55,1;26,1;55,1;
00:04:49,600;27,3;27,3;31,8;55,4;26,3;55,4;
00:04:49,612;27,5;27,5;31,9;55,1;26,4;55,1;
00:04:49,625;27,1;27,1;31,8;54,7;26,3;54,7;
00:04:49,637;27,1;27,1;31,8;54,7;26,3;54,7;
00:04:49,650;27,1;27,1;31,6;54,6;26,3;54,6;
00:04:49,662;27,3;27,3;31,5;54,4;26,2;54,4;
00:04:49,675;27,4;27,4;31,6;54,3;26,5;54,3;
00:04:49,687;27,2;27,2;31,9;54,3;26,4;54,3;
00:04:49,700;27,2;27,2;31,9;54,3;26,4;54,3;
00:04:49,712;27,1;27,1;31,7;54,2;26,3;54,2;
00:04:49,725;27,2;27,2;31,7;53,9;26,2;53,9;
00:04:49,737;27,2;27,2;31,9;53,7;26,1;53,7;
00:04:49,750;27,2;27,2;31,7;53,7;26,2;53,7;
00:04:49,762;27,2;27,2;31,7;53,7;26,2;53,7;
00:04:49,775;27,4;27,4;31,8;53,2;26,1;53,2;
00:04:49,787;27,5;27,5;31,9;53,3;26,6;53,3;
00:04:49,800;27,6;27,6;31,9;53,2;26,1;53,2;
00:04:49,812;27,2;27,2;31,8;53,1;26,2;53,1;
00:04:49,825;27,2;27,2;31,8;53,1;26,2;53,1;
00:04:49,837;27,4;27,4;31,8;52,4;26,3;52,4;
00:04:49,850;27,1;27,1;31,9;52,7;26,3;52,7;
00:04:49,862;27,2;27,2;31,9;52,5;26,1;52,5;
00:04:49,875;27,1;27,1;31,6;52,5;26,3;52,5;
00:04:49,887;27,1;27,1;31,6;52,5;26,3;52,5;
00:04:49,900;27,3;27,3;31,6;52,0;26,2;52,0;
00:04:49,912;27,3;27,3;31,9;52,1;26,2;52,1;
00:04:49,925;27,4;27,4;31,8;52,0;26,4;52,0;
00:04:49,937;27,1;27,1;31,6;52,0;26,2;52,0;
00:04:49,950;27,1;27,1;31,6;52,0;26,2;52,0;
00:04:49,962;27,3;27,3;31,6;51,8;26,1;51,8;
00:04:49,975;27,2;27,2;31,6;51,4;26,3;51,4;
00:04:49,987;27,1;27,1;31,6;51,5;26,2;51,5;
00:04:50,000;27,2;27,2;31,9;51,2;26,2;51,2;
00:04:50,012;27,2;27,2;31,9;51,2;26,2;51,2;
00:04:50,025;27,2;27,2;31,9;51,2;26,1;51,2;
00:04:50,037;27,3;27,3;31,6;50,9;26,1;50,9;
00:04:50,050;27,1;27,1;31,7;50,7;26,1;50,7;
00:04:50,062;27,1;27,1;31,6;50,6;26,1;50,6;
00:04:50,075;27,1;27,1;31,6;50,6;26,1;50,6;
00:04:50,087;27,4;27,4;31,5;50,5;26,1;50,5;
00:04:50,100;27,3;27,3;31,7;50,5;26,4;50,5;
00:04:50,112;27,3;27,3;31,6;50,5;26,2;50,5;
00:04:50,125;27,2;27,2;31,6;50,1;26,2;50,1;
00:04:50,137;27,2;27,2;31,6;50,1;26,2;50,1;
00:04:50,150;27,1;27,1;31,5;50,4;26,0;50,4;
00:04:50,162;27,3;27,3;31,6;49,9;26,1;49,9;
00:04:50,175;27,2;27,2;31,6;49,9;26,2;49,9;
00:04:50,187;27,4;27,4;31,8;50,0;26,2;50,0;
00:04:50,200;27,4;27,4;31,8;50,0;26,2;50,0;
00:04:50,212;27,1;27,1;31,6;49,3;26,4;49,3;
00:04:50,225;27,2;27,2;32,0;49,5;26,2;49,5;
00:04:50,237;27,3;27,3;31,9;49,2;26,1;49,2;
00:04:50,250;27,2;27,2;31,9;49,3;26,4;49,3;
00:04:50,262;27,2;27,2;31,9;49,3;26,4;49,3;
00:04:50,275;27,3;27,3;31,7;49,1;26,4;49,1;
00:04:50,287;27,4;27,4;31,8;49,2;26,1;49,2;
00:04:50,300;27,1;27,1;31,8;49,0;26,2;49,0;
00:04:50,312;27,4;27,4;31,5;48,6;26,0;48,6;
00:04:50,325;27,4;27,4;31,5;48,6;26,0;48,6;
00:04:50,337;27,2;27,2;31,6;48,6;26,1;48,6;
00:04:50,350;27,5;27,5;32,0;48,4;26,1;48,4;
00:04:50,362;27,2;27,2;31,6;48,4;26,4;48,4;
00:04:50,375;27,1;27,1;31,6;48,3;26,6;48,3;
00:04:50,387;27,1;27,1;31,6;48,3;26,6;48,3;
00:04:50,400;27,2;27,2;31,6;48,2;26,4;48,2;
00:04:50,412;27,3;27,3;32,1;48,0;26,1;48,0;
00:04:50,425;27,4;27,4;31,8;48,0;26,1;48,0;
00:04:50,437;27,4;27,4;31,7;47,9;26,2;47,9;
00:04:50,450;27,4;27,4;31,7;47,9;26,2;47,9;
00:04:50,462;27,4;27,4;31,9;48,0;26,0;48,0;
00:04:50,475;27,3;27,3;31,6;48,0;26,6;48,0;
00:04:50,487;27,5;27,5;31,6;47,9;26,1;47,9;
00:04:50,500;27,1;27,1;31,7;47,6;26,1;47,6;
00:04:50,512;27,1;27,1;31,7;47,6;26,1;47,6;
00:04:50,525;27,2;27,2;31,6;47,5;26,1;47,5;
00:04:50,537;27,1;27,1;31,6;47,2;26,2;47,2;
00:04:50,550;27,1;27,1;31,6;47,2;26,1;47,2;
00:04:50,562;27,4;27,4;31,7;47,4;26,1;47,4;
00:04:50,575;27,4;27,4;31,7;47,4;26,1;47,4;
00:04:50,587;27,1;27,1;31,5;46,9;26,1;46,9;
00:04:50,600;27,1;27,1;31,7;46,9;26,1;46,9;
00:04:50,612;27,0;27,0;31,5;46,6;26,1;46,6;
00:04:50,625;27,0;27,0;31,5;46,5;26,0;46,5;
00:04:50,637;27,0;27,0;31,5;46,5;26,0;46,5;
00:04:50,650;27,1;27,1;31,5;46,7;26,3;46,7;
00:04:50,662;27,3;27,3;31,6;46,3;25,9;46,3;
00:04:50,675;27,0;27,0;31,7;46,3;26,0;46,3;
00:04:50,687;27,4;27,4;31,9;46,2;26,1;46,2;
00:04:50,700;27,4;27,4;31,9;46,2;26,1;46,2;
00:04:50,712;27,1;27,1;31,5;46,1;26,0;46,1;
00:04:50,725;26,9;26,9;31,8;46,1;26,2;46,1;
00:04:50,737;27,0;27,0;31,6;45,9;26,1;45,9;
00:04:50,750;27,1;27,1;31,6;45,7;26,0;45,7;
00:04:50,762;27,1;27,1;31,6;45,7;26,0;45,7;
00:04:50,775;27,1;27,1;31,6;45,7;26,1;45,7;
00:04:50,787;27,4;27,4;31,6;45,7;26,0;45,7;
00:04:50,800;27,1;27,1;31,5;45,6;26,1;45,6;
00:04:50,812;27,0;27,0;31,7;45,7;25,9;45,7;
00:04:50,825;27,0;27,0;31,7;45,7;25,9;45,7;
00:04:50,837;27,2;27,2;31,6;45,5;26,1;45,5;
00:04:50,850;26,9;26,9;31,9;45,4;26,1;45,4;
00:04:50,862;27,1;27,1;31,5;45,2;26,0;45,2;
00:04:50,875;27,3;27,3;31,6;45,2;26,1;45,2;
00:04:50,887;27,3;27,3;31,6;45,2;26,1;45,2;
00:04:50,900;26,9;26,9;31,6;45,1;26,0;45,1;
00:04:50,912;27,0;27,0;31,5;45,0;26,1;45,0;
00:04:50,925;27,1;27,1;31,6;45,0;26,4;45,0;
00:04:50,937;27,1;27,1;31,5;44,9;26,1;44,9;
00:04:50,950;27,1;27,1;31,5;44,9;26,1;44,9;
00:04:50,962;27,1;27,1;31,5;44,7;26,1;44,7;
00:04:50,975;27,1;27,1;31,4;44,8;26,0;44,8;
00:04:50,987;27,0;27,0;31,7;44,6;26,1;44,6;
00:04:51,000;27,1;27,1;31,6;44,8;26,0;44,8;
00:04:51,012;27,1;27,1;31,6;44,8;26,0;44,8;
00:04:51,025;27,0;27,0;31,6;44,5;26,1;44,5;
00:04:51,037;27,1;27,1;31,6;44,7;26,4;44,7;
00:04:51,050;27,2;27,2;31,7;44,4;26,1;44,4;
00:04:51,062;27,1;27,1;31,6;44,2;26,2;44,2;
00:04:51,075;27,1;27,1;31,6;44,2;26,2;44,2;
00:04:51,087;27,2;27,2;31,6;44,0;26,1;44,0;
00:04:51,100;27,3;27,3;31,9;44,1;26,1;44,1;
00:04:51,112;27,1;27,1;31,7;44,1;25,9;44,1;
00:04:51,125;27,1;27,1;31,6;44,0;26,1;44,0;
00:04:51,137;27,1;27,1;31,6;44,0;26,1;44,0;
00:04:51,150;27,1;27,1;31,7;43,7;26,0;43,7;
00:04:51,162;27,1;27,1;31,6;44,0;26,1;44,0;
00:04:51,175;27,2;27,2;31,5;43,6;26,1;43,6;
00:04:51,187;27,3;27,3;31,8;43,9;26,2;43,9;
00:04:51,200;27,3;27,3;31,8;43,9;26,2;43,9;
00:04:51,212;27,0;27,0;31,7;43,5;26,0;43,5;
00:04:51,225;27,0;27,0;31,6;43,6;26,0;43,6;
00:04:51,237;27,1;27,1;32,0;43,4;26,1;43,4;
00:04:51,250;27,0;27,0;31,7;43,2;25,9;43,2;
00:04:51,262;27,0;27,0;31,7;43,2;25,9;43,2;
00:04:51,275;27,0;27,0;31,5;43,1;26,0;43,1;
00:04:51,287;27,3;27,3;31,5;43,1;25,9;43,1;
00:04:51,300;27,1;27,1;31,7;43,1;26,1;43,1;
00:04:51,312;27,2;27,2;31,7;43,0;26,1;43,0;
00:04:51,325;27,2;27,2;31,7;43,0;26,1;43,0;
00:04:51,337;27,2;27,2;31,9;43,1;26,2;43,1;
00:04:51,350;27,1;27,1;31,6;43,0;26,1;43,0;
00:04:51,362;27,1;27,1;31,6;42,9;26,1;42,9;
00:04:51,375;27,1;27,1;31,6;42,8;26,0;42,8;
00:04:51,387;27,1;27,1;31,6;42,8;26,0;42,8;
00:04:51,400;27,2;27,2;31,6;42,9;26,2;42,9;
00:04:51,412;27,1;27,1;31,6;42,8;26,2;42,8;
00:04:51,425;27,3;27,3;31,7;42,9;26,1;42,9;
00:04:51,437;27,2;27,2;31,8;42,6;26,1;42,6;
00:04:51,450;27,2;27,2;31,8;42,6;26,1;42,6;
00:04:51,462;27,2;27,2;31,6;42,6;26,2;42,6;
00:04:51,475;27,1;27,1;31,9;42,5;26,1;42,5;
00:04:51,487;27,3;27,3;31,7;42,6;26,1;42,6;
00:04:51,500;27,2;27,2;31,6;42,3;26,0;42,3;
00:04:51,512;27,2;27,2;31,6;42,3;26,0;42,3;
00:04:51,525;27,1;27,1;31,8;42,6;26,1;42,6;
00:04:51,537;27,5;27,5;31,6;42,0;26,1;42,0;
00:04:51,550;27,1;27,1;31,6;42,2;26,1;42,2;
00:04:51,562;27,3;27,3;32,0;42,2;26,3;42,2;
00:04:51,575;27,3;27,3;32,0;42,2;26,3;42,2;
00:04:51,587;27,4;27,4;31,6;42,1;26,1;42,1;
00:04:51,600;27,4;27,4;32,0;42,0;26,4;42,0;
00:04:51,612;27,3;27,3;32,0;42,2;26,5;42,2;
00:04:51,625;27,1;27,1;31,9;41,8;26,3;41,8;
00:04:51,637;27,1;27,1;31,9;41,8;26,3;41,8;
00:04:51,650;27,4;27,4;31,9;42,3;26,2;42,3;
00:04:51,662;27,4;27,4;31,6;41,6;26,5;41,6;
00:04:51,675;27,4;27,4;31,9;42,0;26,2;42,0;
00:04:51,687;27,2;27,2;31,6;42,0;26,4;42,0;
00:04:51,700;27,2;27,2;31,6;42,0;26,4;42,0;
00:04:51,712;27,2;27,2;31,9;41,4;26,3;41,4;
00:04:51,725;27,3;27,3;31,7;41,8;26,2;41,8;
00:04:51,737;27,1;27,1;31,7;41,6;26,1;41,6;
00:04:51,750;27,2;27,2;31,9;41,6;26,2;41,6;
00:04:51,762;27,2;27,2;31,9;41,6;26,2;41,6;
00:04:51,775;27,4;27,4;31,6;41,3;26,4;41,3;
00:04:51,787;27,1;27,1;31,9;41,1;26,1;41,1;
00:04:51,800;27,3;27,3;31,7;41,2;26,3;41,2;
00:04:51,812;27,0;27,0;31,9;41,1;26,0;41,1;
00:04:51,825;27,0;27,0;31,9;41,1;26,0;41,1;
00:04:51,837;27,4;27,4;31,6;41,1;26,1;41,1;
00:04:51,850;27,4;27,4;31,9;41,2;26,1;41,2;
00:04:51,862;27,3;27,3;31,9;41,0;26,0;41,0;
00:04:51,875;27,2;27,2;31,6;41,0;26,3;41,0;
00:04:51,887;27,2;27,2;31,6;41,0;26,3;41,0;
00:04:51,900;27,4;27,4;31,5;41,0;26,1;41,0;
00:04:51,912;27,3;27,3;31,8;40,6;26,2;40,6;
00:04:51,925;27,4;27,4;31,9;40,9;26,2;40,9;
00:04:51,937;27,5;27,5;31,7;40,7;26,1;40,7;
00:04:51,950;27,5;27,5;31,7;40,7;26,1;40,7;
00:04:51,962;27,4;27,4;31,6;41,0;26,1;41,0;
00:04:51,975;27,2;27,2;31,9;40,8;26,1;40,8;
00:04:51,987;27,2;27,2;31,9;40,8;26,4;40,8;
00:04:52,000;27,1;27,1;31,7;40,7;26,3;40,7;
00:04:52,012;27,1;27,1;31,7;40,7;26,3;40,7;
00:04:52,025;27,3;27,3;31,9;40,3;26,3;40,3;
00:04:52,037;27,2;27,2;32,2;40,7;26,1;40,7;
00:04:52,050;27,1;27,1;32,0;40,7;25,9;40,7;
00:04:52,062;27,1;27,1;31,9;40,3;25,9;40,3;
00:04:52,075;27,1;27,1;31,9;40,3;25,9;40,3;
00:04:52,087;27,3;27,3;31,5;40,3;26,4;40,3;
00:04:52,100;27,3;27,3;31,6;40,1;26,1;40,1;
00:04:52,112;27,1;27,1;31,6;39,9;26,1;39,9;
00:04:52,125;27,4;27,4;31,6;40,2;26,2;40,2;
00:04:52,137;27,4;27,4;31,6;40,2;26,2;40,2;
00:04:52,150;27,1;27,1;31,6;39,9;25,9;39,9;
00:04:52,162;27,4;27,4;31,6;40,2;26,1;40,2;
00:04:52,175;27,1;27,1;31,6;40,0;26,3;40,0;
00:04:52,187;27,0;27,0;31,8;39,7;26,3;39,7;
00:04:52,200;27,0;27,0;31,8;39,7;26,3;39,7;
00:04:52,212;27,3;27,3;31,9;39,8;26,1;39,8;
00:04:52,225;27,4;27,4;31,9;39,7;26,2;39,7;
00:04:52,237;27,1;27,1;31,6;39,5;26,1;39,5;
00:04:52,250;27,1;27,1;31,8;39,6;26,1;39,6;
00:04:52,262;27,1;27,1;31,8;39,6;26,1;39,6;
00:04:52,275;27,1;27,1;31,6;39,8;26,1;39,8;
00:04:52,287;27,4;27,4;31,7;39,7;26,2;39,7;
00:04:52,300;27,2;27,2;32,0;39,8;26,3;39,8;
00:04:52,312;27,2;27,2;31,7;39,5;26,2;39,5;
00:04:52,325;27,2;27,2;31,7;39,5;26,2;39,5;
00:04:52,337;27,2;27,2;31,7;39,3;26,1;39,3;
00:04:52,350;27,4;27,4;31,8;39,3;26,1;39,3;
00:04:52,362;27,1;27,1;31,8;39,5;26,1;39,5;
00:04:52,375;27,2;27,2;31,8;39,4;26,5;39,4;
00:04:52,387;27,2;27,2;31,8;39,4;26,5;39,4;
00:04:52,400;27,4;27,4;31,6;39,3;26,1;39,3;
00:04:52,412;27,2;27,2;32,1;39,3;26,1;39,3;
00:04:52,425;27,2;27,2;31,7;39,1;26,1;39,1;
00:04:52,437;27,3;27,3;31,5;39,1;26,2;39,1;
00:04:52,450;27,3;27,3;31,5;39,1;26,2;39,1;
00:04:52,462;27,1;27,1;31,8;39,1;26,1;39,1;
00:04:52,475;27,1;27,1;31,6;38,9;26,1;38,9;
00:04:52,487;27,0;27,0;31,7;38,9;26,0;38,9;
00:04:52,500;27,2;27,2;31,8;38,9;26,2;38,9;
00:04:52,512;27,2;27,2;31,8;38,9;26,2;38,9;
00:04:52,525;27,2;27,2;31,8;38,9;26,3;38,9;
00:04:52,537;27,3;27,3;31,9;38,9;26,3;38,9;
00:04:52,550;27,2;27,2;31,6;40,5;26,6;40,5;
00:04:52,562;27,6;27,6;31,9;42,7;26,1;42,7;
00:04:52,575;27,6;27,6;31,9;42,7;26,1;42,7;
00:04:52,587;27,1;27,1;31,7;47,1;26,3;47,1;
00:04:52,600;27,1;27,1;31,8;48,9;26,0;48,9;
00:04:52,612;27,1;27,1;31,9;51,1;25,9;51,1;
00:04:52,625;27,2;27,2;31,8;53,2;26,3;53,2;
00:04:52,637;27,2;27,2;31,8;53,2;26,3;53,2;
00:04:52,650;27,4;27,4;31,7;57,7;25,9;57,7;
00:04:52,662;27,2;27,2;31,7;59,0;26,1;59,0;
00:04:52,675;27,3;27,3;31,9;61,1;26,1;61,1;
00:04:52,687;27,4;27,4;31,9;63,3;26,0;63,3;
00:04:52,700;27,4;27,4;31,9;63,3;26,0;63,3;
00:04:52,712;27,4;27,4;32,0;67,1;26,2;67,1;
00:04:52,725;27,4;27,4;31,9;69,0;26,1;69,0;
00:04:52,737;27,1;27,1;31,9;70,5;26,1;70,5;
00:04:52,750;27,2;27,2;31,8;72,2;26,0;72,2;
00:04:52,762;27,2;27,2;31,8;72,2;26,0;72,2;
00:04:52,775;27,4;27,4;31,9;75,7;26,2;75,7;
00:04:52,787;27,3;27,3;31,9;77,3;26,4;77,3;
00:04:52,800;27,3;27,3;31,9;79,0;26,4;79,0;
00:04:52,812;27,1;27,1;31,6;80,6;26,1;80,6;
00:04:52,825;27,1;27,1;31,6;80,6;26,1;80,6;
00:04:52,837;27,2;27,2;31,9;83,8;26,1;83,8;
00:04:52,850;27,3;27,3;31,9;85,4;26,1;85,4;
00:04:52,862;27,4;27,4;31,6;86,9;26,2;86,9;
00:04:52,875;27,4;27,4;31,7;88,6;26,4;88,6;
00:04:52,887;27,4;27,4;31,7;88,6;26,4;88,6;
00:04:52,900;27,1;27,1;31,6;91,7;25,9;91,7;
00:04:52,912;27,4;27,4;31,8;92,7;26,0;92,7;
00:04:52,925;27,2;27,2;31,6;94,6;26,9;94,6;
00:04:52,937;27,4;27,4;31,7;95,6;25,9;95,6;
00:04:52,950;27,4;27,4;31,7;95,6;25,9;95,6;
00:04:52,962;27,2;27,2;31,5;98,3;26,1;98,3;
00:04:52,975;27,4;27,4;31,6;99,4;25,9;99,4;
00:04:52,987;27,4;27,4;31,9;100,6;26,0;100,6;
00:04:53,000;27,1;27,1;31,8;101,3;26,1;101,3;
00:04:53,012;27,1;27,1;31,8;101,3;26,1;101,3;
00:04:53,025;27,1;27,1;31,5;102,8;25,9;102,8;
00:04:53,037;27,4;27,4;32,1;103,8;26,3;103,8;
00:04:53,050;27,4;27,4;31,7;103,9;26,0;103,9;
00:04:53,062;27,3;27,3;31,9;104,3;26,1;104,3;
00:04:53,075;27,3;27,3;31,9;104,3;26,1;104,3;
00:04:53,087;27,4;27,4;31,6;105,0;26,4;105,0;
00:04:53,100;27,4;27,4;31,6;104,9;26,1;104,9;
00:04:53,112;27,1;27,1;31,6;104,8;25,9;104,8;
00:04:53,125;27,3;27,3;31,9;105,0;25,9;105,0;
00:04:53,137;27,3;27,3;31,9;105,0;25,9;105,0;
00:04:53,150;27,3;27,3;31,6;104,6;25,9;104,6;
00:04:53,162;27,4;27,4;31,6;104,6;26,1;104,6;
00:04:53,175;27,3;27,3;31,6;104,4;25,9;104,4;
00:04:53,187;27,2;27,2;31,8;104,4;25,9;104,4;
00:04:53,200;27,2;27,2;31,8;104,4;25,9;104,4;
00:04:53,212;27,1;27,1;31,6;103,5;25,9;103,5;
00:04:53,225;27,4;27,4;31,6;103,5;26,3;103,5;
00:04:53,237;27,2;27,2;31,6;103,2;26,0;103,2;
00:04:53,250;27,8;27,8;31,7;102,9;26,1;102,9;
00:04:53,262;27,8;27,8;31,7;102,9;26,1;102,9;
00:04:53,275;27,3;27,3;31,6;102,4;26,2;102,4;
00:04:53,287;27,4;27,4;31,7;102,1;26,1;102,1;
00:04:53,300;27,4;27,4;31,8;101,6;26,1;101,6;
00:04:53,312;27,5;27,5;31,8;101,1;26,0;101,1;
00:04:53,325;27,5;27,5;31,8;101,1;26,0;101,1;
00:04:53,337;27,2;27,2;31,6;100,1;26,4;100,1;
00:04:53,350;27,1;27,1;31,6;100,1;26,1;100,1;
00:04:53,362;27,4;27,4;31,5;99,0;26,1;99,0;
00:04:53,375;27,3;27,3;31,9;98,8;26,2;98,8;
00:04:53,387;27,3;27,3;31,9;98,8;26,2;98,8;
00:04:53,400;27,4;27,4;31,9;97,9;26,1;97,9;
00:04:53,412;27,3;27,3;31,9;97,7;26,0;97,7;
00:04:53,425;27,3;27,3;31,8;96,7;25,9;96,7;
00:04:53,437;27,4;27,4;31,7;96,3;26,0;96,3;
00:04:53,450;27,4;27,4;31,7;96,3;26,0;96,3;
00:04:53,462;27,3;27,3;31,6;95,8;26,1;95,8;
00:04:53,475;27,5;27,5;31,8;95,0;26,2;95,0;
00:04:53,487;27,3;27,3;32,1;94,8;25,9;94,8;
00:04:53,500;27,4;27,4;31,6;94,3;26,1;94,3;
00:04:53,512;27,4;27,4;31,6;94,3;26,1;94,3;
00:04:53,525;27,4;27,4;31,7;93,1;25,9;93,1;
00:04:53,537;27,4;27,4;31,7;92,8;26,2;92,8;
00:04:53,550;27,4;27,4;31,8;92,3;26,1;92,3;
00:04:53,562;27,6;27,6;31,9;91,9;26,1;91,9;
00:04:53,575;27,6;27,6;31,9;91,9;26,1;91,9;
00:04:53,587;27,4;27,4;31,9;91,0;26,1;91,0;
00:04:53,600;27,1;27,1;31,6;90,7;26,1;90,7;
00:04:53,612;27,4;27,4;31,9;90,0;26,2;90,0;
00:04:53,625;27,4;27,4;31,9;89,7;26,4;89,7;
00:04:53,637;27,4;27,4;31,9;89,7;26,4;89,7;
00:04:53,650;27,3;27,3;31,7;88,9;26,0;88,9;
00:04:53,662;27,4;27,4;31,7;88,4;25,9;88,4;
00:04:53,675;27,1;27,1;32,0;87,9;25,9;87,9;
00:04:53,687;27,5;27,5;31,6;87,6;26,1;87,6;
00:04:53,700;27,5;27,5;31,6;87,6;26,1;87,6;
00:04:53,712;27,0;27,0;31,5;86,6;25,7;86,6;
00:04:53,725;27,0;27,0;31,5;86,1;25,8;86,1;
00:04:53,737;27,1;27,1;31,6;86,0;26,0;86,0;
00:04:53,750;27,0;27,0;31,5;85,3;25,9;85,3;
00:04:53,762;27,0;27,0;31,5;85,3;25,9;85,3;
00:04:53,775;27,0;27,0;31,5;84,6;25,8;84,6;
00:04:53,787;27,2;27,2;31,3;84,2;25,9;84,2;
00:04:53,800;26,9;26,9;31,7;83,8;25,7;83,8;
00:04:53,812;26,9;26,9;31,5;83,3;25,8;83,3;
00:04:53,825;26,9;26,9;31,5;83,3;25,8;83,3;
00:04:53,837;26,9;26,9;31,5;82,7;26,0;82,7;
00:04:53,850;27,1;27,1;31,3;82,4;26,1;82,4;
