[Connect DataFile][1.1]
Date:;01.07.2025
Time:;15:21:28,196
Unit:;C
Resolution:;0,0125
Values:;6
Time;Hot Spot;ROI;Thermal_Corona;Detector Area;Deformation;Area 15;
00:05:42,137;28,1;28,1;33,2;66,1;27,1;66,1;
00:05:42,150;28,1;28,1;33,1;65,8;27,4;65,8;
00:05:42,162;28,4;28,4;33,3;65,6;27,1;65,6;
00:05:42,175;28,4;28,4;33,2;65,3;27,1;65,3;
00:05:42,187;28,2;28,2;33,4;64,9;27,0;64,9;
00:05:42,200;28,3;28,3;33,1;65,1;27,1;65,1;
00:05:42,212;28,3;28,3;33,1;64,5;27,1;64,5;
00:05:42,225;28,3;28,3;33,1;64,2;27,2;64,2;
00:05:42,237;28,1;28,1;33,0;64,5;26,9;64,5;
00:05:42,250;28,4;28,4;33,1;63,9;27,2;63,9;
00:05:42,262;28,4;28,4;33,1;63,8;27,3;63,8;
00:05:42,275;28,3;28,3;33,1;63,3;27,1;63,3;
00:05:42,287;28,4;28,4;33,3;63,5;27,1;63,5;
00:05:42,300;28,3;28,3;33,4;63,3;27,0;63,3;
00:05:42,312;28,3;28,3;33,5;63,0;27,1;63,0;
00:05:42,325;28,3;28,3;33,2;62,5;27,1;62,5;
00:05:42,337;28,3;28,3;33,5;62,4;27,4;62,4;
00:05:42,350;28,3;28,3;33,1;62,2;27,1;62,2;
00:05:42,362;28,6;28,6;33,4;62,5;27,1;62,5;
00:05:42,375;28,3;28,3;33,2;61,8;27,0;61,8;
00:05:42,387;28,4;28,4;33,1;61,6;27,1;61,6;
00:05:42,400;28,6;28,6;33,7;61,2;27,0;61,2;
00:05:42,412;28,4;28,4;33,5;61,2;27,3;61,2;
00:05:42,425;28,4;28,4;33,4;61,0;27,3;61,0;
00:05:42,437;28,6;28,6;33,5;61,0;27,1;61,0;
00:05:42,450;28,3;28,3;33,3;60,8;27,4;60,8;
00:05:42,462;28,3;28,3;33,5;60,5;27,1;60,5;
00:05:42,475;28,6;28,6;33,3;60,6;27,3;60,6;
00:05:42,487;28,3;28,3;33,5;59,9;27,3;59,9;
00:05:42,500;28,3;28,3;33,3;59,8;27,2;59,8;
00:05:42,512;28,3;28,3;33,3;59,8;27,1;59,8;
00:05:42,525;28,6;28,6;33,4;59,4;27,4;59,4;
00:05:42,537;28,4;28,4;33,4;59,2;27,1;59,2;
00:05:42,550;28,8;28,8;33,5;59,2;27,1;59,2;
00:05:42,562;28,3;28,3;33,3;58,9;27,1;58,9;
00:05:42,575;28,6;28,6;33,4;58,7;27,2;58,7;
00:05:42,587;28,3;28,3;33,7;58,8;27,2;58,8;
00:05:42,600;28,5;28,5;33,2;58,5;27,1;58,5;
00:05:42,612;28,3;28,3;33,3;58,5;27,2;58,5;
00:05:42,625;28,4;28,4;33,3;58,2;27,1;58,2;
00:05:42,637;28,5;28,5;33,3;58,1;27,4;58,1;
00:05:42,650;28,6;28,6;33,4;57,9;27,3;57,9;
00:05:42,662;28,5;28,5;33,5;57,8;27,3;57,8;
00:05:42,675;28,4;28,4;33,2;57,4;27,1;57,4;
00:05:42,687;28,4;28,4;33,6;57,5;27,4;57,5;
00:05:42,700;28,6;28,6;33,3;56,9;27,1;56,9;
00:05:42,712;28,4;28,4;33,3;56,9;27,1;56,9;
00:05:42,725;28,4;28,4;33,7;56,8;27,3;56,8;
00:05:42,737;28,3;28,3;33,7;56,9;27,4;56,9;
00:05:42,750;28,6;28,6;33,3;56,4;27,1;56,4;
00:05:42,762;28,5;28,5;33,3;56,6;27,1;56,6;
00:05:42,775;28,6;28,6;33,6;56,0;27,2;56,0;
00:05:42,787;28,4;28,4;33,5;56,0;27,2;56,0;
00:05:42,800;28,4;28,4;33,3;56,0;27,2;56,0;
00:05:42,812;28,4;28,4;33,4;55,5;27,3;55,5;
00:05:42,825;28,3;28,3;33,3;56,0;27,3;56,0;
00:05:42,837;28,4;28,4;33,5;55,5;27,3;55,5;
00:05:42,850;28,6;28,6;33,3;55,2;27,4;55,2;
00:05:42,862;28,3;28,3;33,2;55,0;27,1;55,0;
00:05:42,875;28,3;28,3;33,3;55,3;27,3;55,3;
00:05:42,887;28,4;28,4;33,5;54,9;27,4;54,9;
00:05:42,900;28,3;28,3;33,3;54,7;27,1;54,7;
00:05:42,912;28,3;28,3;33,1;54,2;27,3;54,2;
00:05:42,925;28,3;28,3;33,2;54,4;27,1;54,4;
00:05:42,937;28,3;28,3;33,3;54,1;27,2;54,1;
00:05:42,950;28,7;28,7;33,5;53,9;27,1;53,9;
00:05:42,962;28,4;28,4;33,4;54,0;27,2;54,0;
00:05:42,975;28,3;28,3;33,3;53,8;27,2;53,8;
00:05:42,987;28,6;28,6;33,3;53,9;27,2;53,9;
00:05:43,000;28,6;28,6;33,7;53,6;27,3;53,6;
00:05:43,012;28,3;28,3;33,2;53,6;27,3;53,6;
00:05:43,025;28,3;28,3;33,1;53,5;27,1;53,5;
00:05:43,037;28,6;28,6;33,5;53,3;27,3;53,3;
00:05:43,050;28,4;28,4;33,7;53,0;27,4;53,0;
00:05:43,062;28,5;28,5;33,4;53,1;27,3;53,1;
00:05:43,075;28,3;28,3;33,2;52,5;27,5;52,5;
00:05:43,087;28,5;28,5;33,2;52,8;27,5;52,8;
00:05:43,100;28,6;28,6;33,4;52,7;27,1;52,7;
00:05:43,112;28,4;28,4;33,3;52,4;27,3;52,4;
00:05:43,125;28,7;28,7;33,3;52,3;27,4;52,3;
00:05:43,137;28,3;28,3;33,3;52,2;27,1;52,2;
00:05:43,150;28,5;28,5;33,7;52,0;27,3;52,0;
00:05:43,162;28,2;28,2;33,3;51,6;27,3;51,6;
00:05:43,175;28,5;28,5;33,3;51,8;27,5;51,8;
00:05:43,187;28,3;28,3;33,4;51,6;27,1;51,6;
00:05:43,200;28,3;28,3;33,4;51,8;27,0;51,8;
00:05:43,212;28,3;28,3;33,7;51,4;26,9;51,4;
00:05:43,225;28,2;28,2;33,4;51,2;27,1;51,2;
00:05:43,237;28,3;28,3;33,6;51,1;27,3;51,1;
00:05:43,250;28,3;28,3;33,1;51,1;27,2;51,1;
00:05:43,262;28,3;28,3;33,3;50,7;27,2;50,7;
00:05:43,275;28,3;28,3;33,6;50,8;27,1;50,8;
00:05:43,287;28,3;28,3;33,5;50,6;27,2;50,6;
00:05:43,300;28,4;28,4;33,4;50,7;27,1;50,7;
00:05:43,312;28,3;28,3;33,4;50,4;27,2;50,4;
00:05:43,325;28,3;28,3;33,3;50,6;27,4;50,6;
00:05:43,337;28,6;28,6;33,6;50,4;27,6;50,4;
00:05:43,350;28,6;28,6;33,4;50,1;27,1;50,1;
00:05:43,362;28,6;28,6;33,3;50,4;27,2;50,4;
00:05:43,375;28,3;28,3;33,3;50,0;27,3;50,0;
00:05:43,387;28,4;28,4;33,2;50,0;27,4;50,0;
00:05:43,400;28,4;28,4;33,3;49,9;27,4;49,9;
00:05:43,412;28,7;28,7;33,7;49,6;27,4;49,6;
00:05:43,425;28,4;28,4;33,3;49,7;27,1;49,7;
00:05:43,437;28,3;28,3;33,4;49,5;27,2;49,5;
00:05:43,450;28,2;28,2;33,2;49,5;27,1;49,5;
00:05:43,462;28,3;28,3;33,3;49,1;27,3;49,1;
00:05:43,475;28,4;28,4;33,1;49,1;27,1;49,1;
00:05:43,487;28,3;28,3;33,1;49,0;27,0;49,0;
00:05:43,500;28,3;28,3;33,3;48,8;27,1;48,8;
00:05:43,512;28,1;28,1;33,0;48,9;27,1;48,9;
00:05:43,525;28,1;28,1;33,2;48,7;27,2;48,7;
00:05:43,537;28,3;28,3;33,0;48,8;26,9;48,8;
00:05:43,550;28,2;28,2;33,1;48,5;27,0;48,5;
00:05:43,562;28,1;28,1;33,5;48,4;27,0;48,4;
00:05:43,575;28,2;28,2;33,2;48,8;27,1;48,8;
00:05:43,587;28,3;28,3;33,3;48,5;27,2;48,5;
00:05:43,600;28,3;28,3;33,2;48,3;27,1;48,3;
00:05:43,612;28,2;28,2;33,5;48,0;27,2;48,0;
00:05:43,625;28,3;28,3;33,3;48,0;27,1;48,0;
00:05:43,637;28,4;28,4;33,4;48,2;27,0;48,2;
00:05:43,650;28,3;28,3;33,2;47,6;27,0;47,6;
00:05:43,662;28,2;28,2;33,2;48,1;27,1;48,1;
00:05:43,675;28,3;28,3;33,3;47,8;27,4;47,8;
00:05:43,687;28,3;28,3;33,3;47,7;27,1;47,7;
00:05:43,700;28,3;28,3;33,2;47,5;27,1;47,5;
00:05:43,712;28,3;28,3;33,8;47,3;27,3;47,3;
00:05:43,725;28,3;28,3;33,3;47,4;27,1;47,4;
00:05:43,737;28,4;28,4;33,3;47,2;26,9;47,2;
00:05:43,750;28,3;28,3;33,3;47,1;27,0;47,1;
00:05:43,762;28,3;28,3;33,5;46,9;26,9;46,9;
00:05:43,775;28,2;28,2;33,1;47,0;27,3;47,0;
00:05:43,787;28,4;28,4;33,3;47,0;27,4;47,0;
00:05:43,800;28,3;28,3;33,1;46,9;27,1;46,9;
00:05:43,812;28,3;28,3;33,2;46,7;27,1;46,7;
00:05:43,825;28,5;28,5;33,3;46,8;27,0;46,8;
00:05:43,837;28,1;28,1;33,3;46,5;27,1;46,5;
00:05:43,850;28,1;28,1;33,3;46,3;26,9;46,3;
00:05:43,862;28,4;28,4;33,3;46,4;26,9;46,4;
00:05:43,875;28,3;28,3;33,3;46,4;27,0;46,4;
00:05:43,887;28,3;28,3;33,1;46,3;27,0;46,3;
00:05:43,900;28,3;28,3;33,3;46,1;27,0;46,1;
00:05:43,912;28,1;28,1;33,3;45,9;27,1;45,9;
00:05:43,925;28,2;28,2;33,2;46,0;27,1;46,0;
00:05:43,937;28,2;28,2;33,3;46,0;27,0;46,0;
00:05:43,950;28,1;28,1;33,4;45,6;27,0;45,6;
00:05:43,962;28,1;28,1;33,3;45,7;27,1;45,7;
00:05:43,975;28,3;28,3;33,4;45,6;27,2;45,6;
00:05:43,987;28,3;28,3;33,5;45,5;27,1;45,5;
00:05:44,000;28,3;28,3;33,1;45,6;27,1;45,6;
00:05:44,012;28,4;28,4;33,1;45,5;27,0;45,5;
00:05:44,025;28,4;28,4;33,3;45,3;27,2;45,3;
00:05:44,037;28,3;28,3;33,1;45,4;27,4;45,4;
00:05:44,050;28,3;28,3;33,3;45,2;27,2;45,2;
00:05:44,062;28,3;28,3;33,3;45,4;27,1;45,4;
00:05:44,075;28,1;28,1;33,1;45,1;27,1;45,1;
00:05:44,087;28,4;28,4;33,3;45,1;27,1;45,1;
00:05:44,100;28,4;28,4;33,5;45,1;27,4;45,1;
00:05:44,112;28,3;28,3;33,3;44,8;27,1;44,8;
00:05:44,125;28,5;28,5;33,5;44,8;27,3;44,8;
00:05:44,137;28,3;28,3;33,4;44,8;27,1;44,8;
00:05:44,150;28,3;28,3;33,1;44,6;27,2;44,6;
00:05:44,162;28,1;28,1;33,2;44,6;27,1;44,6;
00:05:44,175;28,2;28,2;33,1;44,8;27,3;44,8;
00:05:44,187;28,4;28,4;33,3;44,5;27,1;44,5;
00:05:44,200;28,6;28,6;33,5;44,4;27,1;44,4;
00:05:44,212;28,6;28,6;33,2;44,6;27,1;44,6;
00:05:44,225;28,2;28,2;33,5;44,5;27,3;44,5;
00:05:44,237;28,5;28,5;33,3;44,2;27,2;44,2;
00:05:44,250;28,3;28,3;33,2;44,1;27,1;44,1;
00:05:44,262;28,1;28,1;33,5;44,3;27,1;44,3;
00:05:44,275;28,4;28,4;33,5;44,1;27,2;44,1;
00:05:44,287;28,3;28,3;33,3;44,2;27,1;44,2;
00:05:44,300;28,3;28,3;33,7;43,9;27,2;43,9;
00:05:44,312;28,3;28,3;33,3;44,1;27,1;44,1;
00:05:44,325;28,3;28,3;33,3;43,8;27,1;43,8;
00:05:44,337;28,7;28,7;33,3;44,0;27,4;44,0;
00:05:44,350;28,3;28,3;33,3;43,7;27,3;43,7;
00:05:44,362;28,3;28,3;33,5;43,6;27,0;43,6;
00:05:44,375;28,4;28,4;33,4;43,6;27,1;43,6;
00:05:44,387;28,4;28,4;33,5;43,4;27,3;43,4;
00:05:44,400;28,5;28,5;33,5;43,7;27,2;43,7;
00:05:44,412;28,3;28,3;33,3;43,4;27,2;43,4;
00:05:44,425;28,4;28,4;33,2;43,5;26,9;43,5;
00:05:44,437;28,5;28,5;33,3;43,3;27,3;43,3;
00:05:44,450;28,3;28,3;33,5;43,3;27,3;43,3;
00:05:44,462;28,2;28,2;33,4;43,1;27,1;43,1;
00:05:44,475;28,5;28,5;33,3;43,0;27,2;43,0;
00:05:44,487;28,3;28,3;33,1;42,9;27,5;42,9;
00:05:44,500;28,5;28,5;33,2;43,6;27,1;43,6;
00:05:44,512;28,3;28,3;33,4;43,1;27,1;43,1;
00:05:44,525;28,4;28,4;33,5;43,1;27,6;43,1;
00:05:44,537;28,4;28,4;33,0;42,7;27,1;42,7;
00:05:44,550;28,5;28,5;33,4;42,6;27,1;42,6;
00:05:44,562;28,3;28,3;33,3;42,8;27,1;42,8;
00:05:44,575;28,3;28,3;33,3;42,6;27,3;42,6;
00:05:44,587;28,3;28,3;33,7;42,5;27,1;42,5;
00:05:44,600;28,6;28,6;33,2;42,4;27,1;42,4;
00:05:44,612;28,2;28,2;33,4;42,4;27,1;42,4;
00:05:44,625;28,3;28,3;33,1;42,3;27,1;42,3;
00:05:44,637;28,3;28,3;33,1;42,4;27,1;42,4;
00:05:44,650;28,5;28,5;33,2;42,3;27,2;42,3;
00:05:44,662;28,3;28,3;33,3;42,1;27,1;42,1;
00:05:44,675;28,3;28,3;33,4;42,4;27,6;42,4;
00:05:44,687;28,6;28,6;33,9;42,4;27,5;42,4;
00:05:44,700;28,3;28,3;33,5;42,3;27,3;42,3;
00:05:44,712;28,6;28,6;33,3;42,1;27,2;42,1;
00:05:44,725;28,3;28,3;33,3;42,2;27,2;42,2;
00:05:44,737;28,6;28,6;33,3;42,2;27,2;42,2;
00:05:44,750;28,4;28,4;33,6;42,0;27,2;42,0;
00:05:44,762;28,4;28,4;33,3;42,1;27,1;42,1;
00:05:44,775;28,6;28,6;33,3;41,8;27,1;41,8;
00:05:44,787;28,5;28,5;33,4;41,7;27,4;41,7;
00:05:44,800;28,6;28,6;33,7;41,9;27,2;41,9;
00:05:44,812;28,3;28,3;33,3;41,7;27,4;41,7;
00:05:44,825;28,3;28,3;33,5;41,6;27,6;41,6;
00:05:44,837;28,4;28,4;33,2;41,6;27,3;41,6;
00:05:44,850;28,6;28,6;33,5;41,5;27,1;41,5;
00:05:44,862;28,5;28,5;33,3;41,3;27,4;41,3;
00:05:44,875;28,4;28,4;33,5;41,3;27,1;41,3;
00:05:44,887;28,6;28,6;33,3;41,6;27,3;41,6;
00:05:44,900;28,3;28,3;33,3;41,6;27,2;41,6;
00:05:44,912;28,5;28,5;33,3;41,2;27,1;41,2;
00:05:44,925;28,3;28,3;33,2;41,3;27,2;41,3;
00:05:44,937;28,3;28,3;33,6;41,1;27,2;41,1;
00:05:44,950;28,3;28,3;33,3;41,1;27,4;41,1;
00:05:44,962;28,5;28,5;33,5;41,3;27,1;41,3;
00:05:44,975;28,4;28,4;33,4;41,1;27,1;41,1;
00:05:44,987;28,3;28,3;33,2;40,9;27,1;40,9;
00:05:45,000;28,3;28,3;33,3;41,0;27,2;41,0;
00:05:45,012;28,4;28,4;33,5;41,3;27,3;41,3;
00:05:45,025;28,3;28,3;33,5;41,1;27,3;41,1;
00:05:45,037;28,4;28,4;33,4;40,8;27,1;40,8;
00:05:45,050;28,4;28,4;33,2;40,8;27,1;40,8;
00:05:45,062;28,5;28,5;33,2;41,0;27,2;41,0;
00:05:45,075;28,4;28,4;33,6;40,6;27,2;40,6;
00:05:45,087;28,6;28,6;33,4;40,9;27,2;40,9;
00:05:45,100;28,4;28,4;33,3;40,4;27,4;40,4;
00:05:45,112;28,3;28,3;33,3;40,5;27,0;40,5;
00:05:45,125;28,4;28,4;33,2;40,5;27,1;40,5;
00:05:45,137;28,3;28,3;33,5;40,2;27,1;40,2;
00:05:45,150;28,4;28,4;33,2;40,5;27,1;40,5;
00:05:45,162;28,3;28,3;33,5;40,3;27,0;40,3;
00:05:45,175;28,5;28,5;33,3;40,4;27,4;40,4;
00:05:45,187;28,3;28,3;33,5;40,2;27,2;40,2;
00:05:45,200;28,3;28,3;33,3;40,3;27,4;40,3;
00:05:45,212;28,6;28,6;33,3;40,1;27,4;40,1;
00:05:45,225;28,3;28,3;33,5;40,1;27,3;40,1;
00:05:45,237;28,3;28,3;33,4;40,2;27,2;40,2;
00:05:45,250;28,5;28,5;33,5;39,9;27,1;39,9;
00:05:45,262;28,1;28,1;33,3;40,1;27,1;40,1;
00:05:45,275;28,6;28,6;33,5;40,0;27,2;40,0;
00:05:45,287;28,2;28,2;33,3;40,2;27,3;40,2;
00:05:45,300;28,4;28,4;33,3;39,7;27,1;39,7;
00:05:45,312;28,3;28,3;33,3;39,8;27,2;39,8;
00:05:45,325;28,3;28,3;33,1;39,9;27,1;39,9;
00:05:45,337;28,3;28,3;33,3;39,6;27,1;39,6;
00:05:45,350;28,3;28,3;33,5;39,6;27,1;39,6;
00:05:45,362;28,6;28,6;33,3;39,7;26,9;39,7;
00:05:45,375;28,2;28,2;33,5;39,8;27,1;39,8;
00:05:45,387;28,2;28,2;33,5;39,8;27,1;39,8;
00:05:45,400;28,3;28,3;33,3;39,4;26,9;39,4;
00:05:45,412;28,1;28,1;33,2;39,4;27,0;39,4;
00:05:45,425;28,1;28,1;33,6;39,4;27,5;39,4;
00:05:45,437;28,1;28,1;33,1;39,4;27,0;39,4;
00:05:45,450;28,1;28,1;33,1;39,4;27,0;39,4;
00:05:45,462;28,3;28,3;33,3;39,3;27,1;39,3;
00:05:45,475;28,1;28,1;33,1;39,1;27,1;39,1;
00:05:45,487;28,1;28,1;33,3;39,3;26,9;39,3;
00:05:45,500;28,3;28,3;33,3;39,3;27,1;39,3;
00:05:45,512;28,5;28,5;33,3;39,2;27,2;39,2;
00:05:45,525;28,3;28,3;33,2;39,3;27,1;39,3;
00:05:45,537;28,3;28,3;33,2;39,0;27,0;39,0;
00:05:45,550;28,3;28,3;33,3;39,1;27,4;39,1;
00:05:45,562;28,2;28,2;33,3;38,9;27,1;38,9;
00:05:45,575;28,3;28,3;33,3;39,4;27,0;39,4;
00:05:45,587;28,1;28,1;33,1;39,3;27,1;39,3;
00:05:45,600;28,4;28,4;33,2;39,0;27,1;39,0;
00:05:45,612;28,1;28,1;33,1;38,9;27,1;38,9;
00:05:45,625;28,3;28,3;33,5;38,8;27,1;38,8;
00:05:45,637;28,2;28,2;33,5;39,1;27,1;39,1;
00:05:45,650;28,2;28,2;33,6;38,7;27,0;38,7;
00:05:45,662;28,3;28,3;33,1;39,1;27,2;39,1;
00:05:45,675;28,5;28,5;33,3;38,6;26,9;38,6;
00:05:45,687;28,3;28,3;33,3;38,8;27,1;38,8;
00:05:45,700;28,3;28,3;33,3;38,9;27,1;38,9;
00:05:45,712;28,3;28,3;33,3;38,9;27,1;38,9;
00:05:45,725;28,3;28,3;33,4;38,5;27,2;38,5;
00:05:45,737;28,4;28,4;33,3;38,9;27,1;38,9;
00:05:45,750;28,6;28,6;33,2;38,5;27,1;38,5;
00:05:45,762;28,4;28,4;33,3;38,7;27,1;38,7;
00:05:45,775;28,4;28,4;33,4;38,4;27,4;38,4;
00:05:45,787;28,3;28,3;33,5;38,6;27,2;38,6;
00:05:45,800;28,3;28,3;33,2;38,6;27,1;38,6;
00:05:45,812;28,5;28,5;33,5;38,5;27,1;38,5;
00:05:45,825;28,3;28,3;33,3;38,7;27,4;38,7;
00:05:45,837;28,5;28,5;33,3;38,5;27,1;38,5;
00:05:45,850;28,3;28,3;33,5;38,6;27,0;38,6;
00:05:45,862;28,4;28,4;33,3;38,3;27,4;38,3;
00:05:45,875;28,3;28,3;33,4;38,4;27,1;38,4;
00:05:45,887;28,4;28,4;33,3;38,3;27,2;38,3;
00:05:45,900;28,6;28,6;33,3;38,4;27,1;38,4;
00:05:45,912;28,3;28,3;33,3;38,6;27,4;38,6;
00:05:45,925;28,3;28,3;33,2;38,2;27,1;38,2;
00:05:45,937;28,2;28,2;33,3;38,1;27,1;38,1;
00:05:45,950;28,5;28,5;33,6;38,1;27,2;38,1;
00:05:45,962;28,5;28,5;33,3;38,0;27,3;38,0;
00:05:45,975;28,3;28,3;33,4;38,0;27,1;38,0;
00:05:45,987;28,3;28,3;33,1;38,0;27,1;38,0;
00:05:46,000;28,3;28,3;33,3;38,1;27,2;38,1;
00:05:46,012;28,3;28,3;33,4;38,0;27,4;38,0;
00:05:46,025;28,3;28,3;33,3;38,0;27,4;38,0;
00:05:46,037;28,6;28,6;33,1;37,9;27,1;37,9;
00:05:46,050;28,4;28,4;33,3;38,0;27,1;38,0;
00:05:46,062;28,4;28,4;33,3;37,9;27,3;37,9;
00:05:46,075;28,4;28,4;33,5;37,7;27,3;37,7;
00:05:46,087;28,3;28,3;33,3;37,7;27,4;37,7;
00:05:46,100;28,3;28,3;33,4;37,8;27,4;37,8;
00:05:46,112;28,3;28,3;33,3;37,9;27,0;37,9;
00:05:46,125;28,3;28,3;33,3;37,6;27,3;37,6;
00:05:46,137;28,3;28,3;33,3;37,8;27,1;37,8;
00:05:46,150;28,3;28,3;33,4;37,5;27,1;37,5;
00:05:46,162;28,4;28,4;33,2;38,2;27,1;38,2;
00:05:46,175;28,3;28,3;33,5;39,6;27,3;39,6;
00:05:46,187;28,2;28,2;33,3;41,3;27,1;41,3;
00:05:46,200;28,1;28,1;33,3;42,7;27,1;42,7;
00:05:46,212;28,3;28,3;33,3;44,5;27,1;44,5;
00:05:46,225;28,3;28,3;33,4;46,3;27,4;46,3;
00:05:46,237;28,3;28,3;33,3;47,8;27,4;47,8;
00:05:46,250;28,6;28,6;33,3;49,5;27,4;49,5;
00:05:46,262;28,3;28,3;33,3;51,2;27,2;51,2;
00:05:46,275;28,6;28,6;33,4;52,9;27,2;52,9;
00:05:46,287;28,6;28,6;33,5;54,5;27,4;54,5;
00:05:46,300;28,5;28,5;33,3;56,1;27,5;56,1;
00:05:46,312;28,4;28,4;33,5;57,7;27,4;57,7;
00:05:46,325;28,7;28,7;33,5;59,3;27,1;59,3;
00:05:46,337;28,3;28,3;33,3;60,7;27,4;60,7;
00:05:46,350;28,2;28,2;33,3;62,3;27,1;62,3;
00:05:46,362;28,3;28,3;33,3;63,6;27,1;63,6;
00:05:46,375;28,3;28,3;33,3;65,3;27,1;65,3;
00:05:46,387;28,3;28,3;33,5;66,8;27,2;66,8;
00:05:46,400;28,2;28,2;33,3;68,1;27,1;68,1;
00:05:46,412;28,2;28,2;33,3;69,7;27,2;69,7;
00:05:46,425;28,4;28,4;33,3;71,0;27,2;71,0;
00:05:46,437;28,2;28,2;33,5;72,2;27,1;72,2;
00:05:46,450;28,3;28,3;33,3;74,1;27,3;74,1;
00:05:46,462;28,3;28,3;33,3;74,9;27,1;74,9;
00:05:46,475;28,3;28,3;33,3;76,6;27,3;76,6;
00:05:46,487;28,3;28,3;33,3;78,0;27,0;78,0;
00:05:46,500;28,3;28,3;33,6;79,1;27,1;79,1;
00:05:46,512;28,3;28,3;33,1;80,7;27,0;80,7;
00:05:46,525;28,3;28,3;33,2;82,1;27,1;82,1;
00:05:46,537;28,1;28,1;33,2;83,1;26,8;83,1;
00:05:46,550;28,0;28,0;33,0;84,3;27,0;84,3;
00:05:46,562;28,2;28,2;33,0;85,6;27,0;85,6;
00:05:46,575;28,0;28,0;32,9;86,6;26,7;86,6;
00:05:46,587;28,0;28,0;33,2;87,5;26,7;87,5;
00:05:46,600;28,1;28,1;32,9;88,6;26,7;88,6;
00:05:46,612;28,1;28,1;33,1;89,4;26,8;89,4;
00:05:46,625;27,9;27,9;32,7;90,2;26,8;90,2;
00:05:46,637;27,9;27,9;32,9;90,6;26,7;90,6;
00:05:46,650;28,3;28,3;33,0;91,0;26,9;91,0;
00:05:46,662;27,9;27,9;32,9;91,2;26,7;91,2;
00:05:46,675;27,9;27,9;32,9;91,4;26,7;91,4;
00:05:46,687;27,9;27,9;32,9;91,5;26,7;91,5;
00:05:46,700;28,0;28,0;32,7;91,5;26,6;91,5;
00:05:46,712;27,8;27,8;33,1;91,4;26,6;91,4;
00:05:46,725;28,0;28,0;32,9;91,3;26,7;91,3;
00:05:46,737;27,9;27,9;33,3;91,2;26,7;91,2;
00:05:46,750;28,1;28,1;33,0;91,3;26,6;91,3;
00:05:46,762;28,0;28,0;32,7;90,7;26,7;90,7;
00:05:46,775;27,9;27,9;32,8;90,5;26,6;90,5;
00:05:46,787;27,9;27,9;32,8;90,2;26,6;90,2;
00:05:46,800;27,9;27,9;33,1;90,0;26,9;90,0;
00:05:46,812;28,1;28,1;33,1;89,8;26,9;89,8;
00:05:46,825;28,0;28,0;33,0;89,4;26,8;89,4;
00:05:46,837;28,0;28,0;32,8;89,0;26,7;89,0;
00:05:46,850;28,1;28,1;32,9;88,3;26,8;88,3;
00:05:46,862;27,9;27,9;33,0;88,1;26,6;88,1;
00:05:46,875;27,9;27,9;32,7;87,6;26,9;87,6;
00:05:46,887;27,8;27,8;32,8;87,4;26,5;87,4;
00:05:46,900;27,9;27,9;32,9;86,9;27,0;86,9;
00:05:46,912;28,0;28,0;32,9;86,7;26,6;86,7;
00:05:46,925;27,9;27,9;32,9;86,1;26,8;86,1;
00:05:46,937;28,1;28,1;32,7;85,8;26,6;85,8;
00:05:46,950;27,9;27,9;32,6;85,4;26,9;85,4;
00:05:46,962;27,8;27,8;32,9;84,9;26,7;84,9;
00:05:46,975;27,9;27,9;32,9;84,7;26,6;84,7;
00:05:46,987;27,9;27,9;32,8;84,0;26,6;84,0;
00:05:47,000;27,9;27,9;32,7;83,4;26,9;83,4;
00:05:47,012;28,0;28,0;32,7;83,2;27,1;83,2;
00:05:47,025;28,1;28,1;32,9;82,8;26,9;82,8;
00:05:47,037;28,2;28,2;32,9;82,4;26,7;82,4;
00:05:47,050;27,9;27,9;32,7;81,9;26,6;81,9;
00:05:47,062;28,0;28,0;32,9;81,4;26,6;81,4;
00:05:47,075;27,9;27,9;32,7;81,1;26,8;81,1;
00:05:47,087;28,2;28,2;33,1;80,8;26,8;80,8;
00:05:47,100;27,9;27,9;32,8;80,1;26,6;80,1;
00:05:47,112;27,9;27,9;32,9;79,8;26,6;79,8;
00:05:47,125;27,9;27,9;32,9;79,5;26,6;79,5;
00:05:47,137;27,9;27,9;32,7;79,1;26,7;79,1;
00:05:47,150;27,8;27,8;33,1;78,7;26,6;78,7;
00:05:47,162;27,9;27,9;32,9;78,2;26,5;78,2;
00:05:47,175;27,9;27,9;32,7;77,8;26,6;77,8;
00:05:47,187;27,9;27,9;32,9;77,3;26,8;77,3;
00:05:47,200;27,9;27,9;33,2;77,1;26,6;77,1;
00:05:47,212;28,0;28,0;32,8;76,5;26,9;76,5;
00:05:47,225;28,1;28,1;32,7;75,9;26,7;75,9;
00:05:47,237;27,7;27,7;32,6;75,6;26,8;75,6;
00:05:47,250;27,9;27,9;32,7;75,6;27,1;75,6;
00:05:47,262;28,1;28,1;32,7;74,9;26,5;74,9;
00:05:47,275;27,9;27,9;32,7;74,7;26,5;74,7;
00:05:47,287;27,9;27,9;32,9;74,5;26,8;74,5;
00:05:47,300;28,0;28,0;32,9;74,0;26,8;74,0;
00:05:47,312;28,0;28,0;33,0;73,7;26,7;73,7;
00:05:47,325;27,9;27,9;33,1;73,2;26,7;73,2;
00:05:47,337;27,9;27,9;32,9;72,8;26,6;72,8;
00:05:47,350;27,8;27,8;32,9;72,7;26,9;72,7;
00:05:47,362;28,1;28,1;32,8;72,3;26,7;72,3;
00:05:47,375;28,1;28,1;33,0;72,1;26,7;72,1;
00:05:47,387;28,1;28,1;33,0;71,6;26,9;71,6;
